Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Frequência;Observações
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;83;6
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;FLÓRIDA;4108106;4108106;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;303;28
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;FRANCISCO BELTRÃO;4108403;4108403;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;GENERAL CARNEIRO;4108502;4108502;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;GODOY MOREIRA;4108551;4108551;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;GOIOERÊ;4108601;4108601;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;GOIOXIM;4108650;4108650;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;GRANDES RIOS;4108700;4108700;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;IBEMA;4109757;4109757;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;IBIPORÃ;4109807;4109807;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;IMBITUVA;4110102;4110102;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;INÁCIO MARTINS;4110201;4110201;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;IRATI;4110706;4110706;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;IRETAMA;4110805;4110805;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;ITAIPULÂNDIA;4110953;4110953;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;ITAPEJARA D'OESTE;4111209;4111209;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;JACAREZINHO;4111803;4111803;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;JANIÓPOLIS;4112207;4112207;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;JAPURÁ;4112405;4112405;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;JATAIZINHO;4112702;4112702;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;LONDRINA;4113700;4113700;189;16
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;LUNARDELLI;4113759;4113759;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;MANDAGUARI;4114203;4114203;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;MARECHAL CÂNDIDO RONDON;4114609;4114609;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;119;10
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;MATINHOS;4115705;4115705;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;MOREIRA SALES;4116109;4116109;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;NOVA AURORA;4116703;4116703;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;NOVA LARANJEIRAS;4117057;4117057;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;ORTIGUEIRA;4117305;4117305;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PAIÇANDU;4117503;4117503;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PALMAS;4117602;4117602;149;12
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PALMITAL;4117800;4117800;78;6
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PALOTINA;4117909;4117909;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;144;12
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PAULA FREITAS;4118600;4118600;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PINHAIS;4119152;4119152;2156;216
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;3398;320
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PITANGA;4119608;4119608;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;93;8
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PORECATU;4120002;4120002;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PRESIDENTE CASTELO BRANCO;4120408;4120408;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;121;12
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;RAMILÂNDIA;4121257;4121257;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;REBOUÇAS;4121505;4121505;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;RIBEIRÃO DO PINHAL;4121901;4121901;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;RIO BONITO DO IGUAÇU;4122156;4122156;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;ROLÂNDIA;4122404;4122404;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;RONCADOR;4122503;4122503;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;SANTA HELENA;4123501;4123501;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;SANTA MARIA DO OESTE;4123857;4123857;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;SANTA TEREZINHA DE ITAIPU;4124053;4124053;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;SANTO ANTÔNIO DA PLATINA;4124103;4124103;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;737;72
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;SÃO SEBASTIÃO DA AMOREIRA;4126009;4126009;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;SARANDI;4126256;4126256;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;TIBAGI;4127502;4127502;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;TOLEDO;4127700;4127700;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;UMUARAMA;4128104;4128104;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;UNIÃO DA VITÓRIA;4128203;4128203;122;10
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;WENCESLAU BRAZ;4128500;4128500;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;VENTANIA;4128534;4128534;X;X
9235;Município (2010);4119509;PIRAQUARA;28;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;54;10
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;ANTONINA;4101200;4101200;58;11
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;74;13
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;ASSIS CHATEAUBRIAND;4102000;4102000;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;43;9
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;109;21
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;55;10
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CÂNDIDO DE ABREU;4104402;4104402;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CARAMBEÍ;4104659;4104659;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CASTRO;4104907;4104907;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CIANORTE;4105508;4105508;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CLEVELÂNDIA;4105706;4105706;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;COLOMBO;4105805;4105805;126;24
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;CURITIBA;4106902;4106902;2340;481
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;DOIS VIZINHOS;4107207;4107207;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;FAXINAL;4107603;4107603;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;34;7
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;47;10
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;FRANCISCO BELTRÃO;4108403;4108403;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;GUARAQUEÇABA;4109500;4109500;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;31;6
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;IBAITI;4109708;4109708;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;IMBITUVA;4110102;4110102;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;IPORÃ;4110607;4110607;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;IRATI;4110706;4110706;54;11
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;JAPURÁ;4112405;4112405;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;LONDRINA;4113700;4113700;88;19
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;MALLET;4113908;4113908;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;39;9
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;MATINHOS;4115705;4115705;75;14
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;MORRETES;4116208;4116208;32;7
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;NOVA LONDRINA;4117107;4117107;33;6
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PALMITAL;4117800;4117800;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PALOTINA;4117909;4117909;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;515;100
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PARANAVAÍ;4118402;4118402;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PATO BRANCO;4118501;4118501;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PINHAIS;4119152;4119152;120;23
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PINHÃO;4119301;4119301;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PITANGA;4119608;4119608;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;136;26
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;769;153
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;RESERVA;4121703;4121703;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;RIBEIRÃO DO PINHAL;4121901;4121901;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;ROLÂNDIA;4122404;4122404;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;162;35
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;SARANDI;4126256;4126256;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;TERRA BOA;4127205;4127205;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;TERRA ROXA;4127403;4127403;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;TOLEDO;4127700;4127700;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;TOMAZINA;4127809;4127809;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;TRÊS BARRAS DO PARANÁ;4127858;4127858;30;6
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;UMUARAMA;4128104;4128104;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;VENTANIA;4128534;4128534;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;29;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;95;34
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;CURIÚVA;4107009;4107009;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;21;7
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;IMBITUVA;4110102;4110102;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;LAPA;4113205;4113205;39;12
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;PALMEIRA;4117701;4117701;31;10
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;PALMITAL;4117800;4117800;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;24;8
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;PORTO AMAZONAS;4120101;4120101;88;30
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;PRUDENTÓPOLIS;4120606;4120606;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;SANTO ANTÔNIO DA PLATINA;4124103;4124103;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;SÃO JOÃO DO TRIUNFO;4125100;4125100;30;10
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;30;2010;8030;31/07/2010;VENTANIA;4128534;4128534;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;ANTONINA;4101200;4101200;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;APUCARANA;4101408;4101408;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;ARARUNA;4101705;4101705;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;ASSIS CHATEAUBRIAND;4102000;4102000;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;BORRAZÓPOLIS;4103305;4103305;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;BRAGANEY;4103354;4103354;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CAMBÉ;4103701;4103701;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CAMPINA DA LAGOA;4103909;4103909;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;366;71
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CANTAGALO;4104451;4104451;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;36;6
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;COLOMBO;4105805;4105805;194;39
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CRUZEIRO DO OESTE;4106605;4106605;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CURITIBA;4106902;4106902;692;134
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;CURIÚVA;4107009;4107009;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;FAXINAL;4107603;4107603;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;FLORESTÓPOLIS;4108007;4108007;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;33;6
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;GOIOXIM;4108650;4108650;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;GUARANIAÇU;4109302;4109302;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;GUARAQUEÇABA;4109500;4109500;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;INÁCIO MARTINS;4110201;4110201;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;30;6
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;JUSSARA;4113007;4113007;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;KALORÉ;4113106;4113106;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;LARANJAL;4113254;4113254;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;LONDRINA;4113700;4113700;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;MATINHOS;4115705;4115705;29;6
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;MAUÁ DA SERRA;4115754;4115754;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;NOVA SANTA BÁRBARA;4117214;4117214;37;6
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;PARANAVAÍ;4118402;4118402;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;PAULO FRONTIN;4118709;4118709;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;PINHAIS;4119152;4119152;144;27
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;73;15
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;33;8
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;1058;210
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;RONCADOR;4122503;4122503;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;SANTA FÉ;4123402;4123402;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;SANTO ANTÔNIO DA PLATINA;4124103;4124103;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;56;10
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;SIQUEIRA CAMPOS;4126603;4126603;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;TAMARANA;4126678;4126678;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;UMUARAMA;4128104;4128104;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;UNIÃO DA VITÓRIA;4128203;4128203;X;X
