Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Idade calculada, anos, classe;Idade calculada, anos, classe (código);Idade calculada, anos, classe (ordem);Sexo;Sexo (código);Sexo (ordem);Frequência;Observações
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 20 a 24 anos;6;6;Feminino;2;2;152;12
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 10 a 14 anos;3;3;Feminino;2;2;95;11
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 15 a 17 anos;4;4;Feminino;2;2;117;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 18 a 19 anos;5;5;Feminino;2;2;58;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 20 a 24 anos;6;6;Feminino;2;2;254;20
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 25 a 29 anos;7;7;Feminino;2;2;173;21
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 30 a 34 anos;8;8;Feminino;2;2;140;18
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 35 a 39 anos;9;9;Feminino;2;2;105;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 40 a 44 anos;10;10;Feminino;2;2;69;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 5 a 9 anos;2;2;Feminino;2;2;121;15
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 50 a 54 anos;12;12;Feminino;2;2;62;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 10 a 14 anos;3;3;Masculino;1;1;157;20
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 18 a 19 anos;5;5;Masculino;1;1;63;9
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 20 a 24 anos;6;6;Masculino;1;1;198;22
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 25 a 29 anos;7;7;Masculino;1;1;181;19
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 30 a 34 anos;8;8;Masculino;1;1;97;15
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 35 a 39 anos;9;9;Masculino;1;1;77;9
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 40 a 44 anos;10;10;Masculino;1;1;68;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 5 a 9 anos;2;2;Masculino;1;1;104;14
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 50 a 54 anos;12;12;Masculino;1;1;51;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;LAPA;4113205;4113205;De 80 a 84 anos;18;18;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 10 a 14 anos;3;3;Feminino;2;2;39;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 15 a 17 anos;4;4;Feminino;2;2;51;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 20 a 24 anos;6;6;Feminino;2;2;129;14
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 30 a 34 anos;8;8;Feminino;2;2;81;9
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 35 a 39 anos;9;9;Feminino;2;2;50;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 40 a 44 anos;10;10;Feminino;2;2;56;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 5 a 9 anos;2;2;Feminino;2;2;38;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 10 a 14 anos;3;3;Masculino;1;1;59;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 15 a 17 anos;4;4;Masculino;1;1;53;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 20 a 24 anos;6;6;Masculino;1;1;98;11
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 25 a 29 anos;7;7;Masculino;1;1;100;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 30 a 34 anos;8;8;Masculino;1;1;94;11
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 45 a 49 anos;11;11;Masculino;1;1;50;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 5 a 9 anos;2;2;Masculino;1;1;63;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 55 a 59 anos;13;13;Masculino;1;1;46;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 20 a 24 anos;6;6;Feminino;2;2;58;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 25 a 29 anos;7;7;Feminino;2;2;46;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 30 a 34 anos;8;8;Feminino;2;2;34;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 5 a 9 anos;2;2;Feminino;2;2;34;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 10 a 14 anos;3;3;Masculino;1;1;32;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 20 a 24 anos;6;6;Masculino;1;1;24;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 30 a 34 anos;8;8;Masculino;1;1;68;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 5 a 9 anos;2;2;Masculino;1;1;44;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIÊN;4119103;4119103;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 10 a 14 anos;3;3;Feminino;2;2;564;56
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 15 a 17 anos;4;4;Feminino;2;2;184;18
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 18 a 19 anos;5;5;Feminino;2;2;162;15
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 20 a 24 anos;6;6;Feminino;2;2;574;56
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 25 a 29 anos;7;7;Feminino;2;2;602;62
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 30 a 34 anos;8;8;Feminino;2;2;551;54
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 35 a 39 anos;9;9;Feminino;2;2;445;45
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 40 a 44 anos;10;10;Feminino;2;2;340;33
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 45 a 49 anos;11;11;Feminino;2;2;211;23
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 5 a 9 anos;2;2;Feminino;2;2;510;49
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 50 a 54 anos;12;12;Feminino;2;2;247;24
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 55 a 59 anos;13;13;Feminino;2;2;128;14
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 60 a 64 anos;14;14;Feminino;2;2;109;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 65 a 69 anos;15;15;Feminino;2;2;33;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 85 a 89 anos;19;19;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 10 a 14 anos;3;3;Masculino;1;1;576;61
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 15 a 17 anos;4;4;Masculino;1;1;204;25
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 18 a 19 anos;5;5;Masculino;1;1;181;17
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 20 a 24 anos;6;6;Masculino;1;1;495;48
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 25 a 29 anos;7;7;Masculino;1;1;597;57
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 30 a 34 anos;8;8;Masculino;1;1;566;57
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 35 a 39 anos;9;9;Masculino;1;1;503;50
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 40 a 44 anos;10;10;Masculino;1;1;383;41
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 45 a 49 anos;11;11;Masculino;1;1;342;35
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 5 a 9 anos;2;2;Masculino;1;1;542;62
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 50 a 54 anos;12;12;Masculino;1;1;217;20
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 55 a 59 anos;13;13;Masculino;1;1;136;14
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 60 a 64 anos;14;14;Masculino;1;1;46;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 65 a 69 anos;15;15;Masculino;1;1;79;9
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PINHAIS;4119152;4119152;De 80 a 84 anos;18;18;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 10 a 14 anos;3;3;Feminino;2;2;284;33
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 15 a 17 anos;4;4;Feminino;2;2;103;13
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 18 a 19 anos;5;5;Feminino;2;2;111;11
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 20 a 24 anos;6;6;Feminino;2;2;316;34
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 25 a 29 anos;7;7;Feminino;2;2;444;41
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 30 a 34 anos;8;8;Feminino;2;2;322;30
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 35 a 39 anos;9;9;Feminino;2;2;203;24
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 40 a 44 anos;10;10;Feminino;2;2;155;16
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 45 a 49 anos;11;11;Feminino;2;2;107;11
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 5 a 9 anos;2;2;Feminino;2;2;393;40
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 50 a 54 anos;12;12;Feminino;2;2;122;14
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 85 a 89 anos;19;19;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 10 a 14 anos;3;3;Masculino;1;1;355;36
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 15 a 17 anos;4;4;Masculino;1;1;120;15
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 18 a 19 anos;5;5;Masculino;1;1;86;9
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 20 a 24 anos;6;6;Masculino;1;1;239;25
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 25 a 29 anos;7;7;Masculino;1;1;479;44
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 30 a 34 anos;8;8;Masculino;1;1;334;32
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 35 a 39 anos;9;9;Masculino;1;1;283;27
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 40 a 44 anos;10;10;Masculino;1;1;170;17
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 45 a 49 anos;11;11;Masculino;1;1;131;14
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 5 a 9 anos;2;2;Masculino;1;1;390;41
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 50 a 54 anos;12;12;Masculino;1;1;79;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 55 a 59 anos;13;13;Masculino;1;1;97;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;De 60 a 64 anos;14;14;Masculino;1;1;X;X
