Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Idade calculada, anos, classe;Idade calculada, anos, classe (código);Idade calculada, anos, classe (ordem);Sexo;Sexo (código);Sexo (ordem);Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Frequência;Observações
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;BALSA NOVA;4102307;4102307;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;CAMPO LARGO;4104204;4104204;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;COLOMBO;4105805;4105805;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;CURITIBA;4106902;4106902;581;71
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;FAZENDA RIO GRANDE;4107652;4107652;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;PIÊN;4119103;4119103;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;PINHAIS;4119152;4119152;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;QUITANDINHA;4121208;4121208;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;RIO BRANCO DO SUL;4122206;4122206;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;RIO NEGRO;4122305;4122305;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;SÃO JOSÉ DOS PINHAIS;4125506;4125506;61;9
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Masculino;1;1;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;BOCAIÚVA DO SUL;4103107;4103107;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;CAMPO DO TENENTE;4104105;4104105;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;CAMPO LARGO;4104204;4104204;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;COLOMBO;4105805;4105805;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;CURITIBA;4106902;4106902;391;49
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;FAZENDA RIO GRANDE;4107652;4107652;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;PIÊN;4119103;4119103;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;PINHAIS;4119152;4119152;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;QUATRO BARRAS;4120804;4120804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;RIO NEGRO;4122305;4122305;66;7
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 15 a 17 anos;4;4;Feminino;2;2;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;CURITIBA;4106902;4106902;420;51
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;MANDIRITUBA;4114302;4114302;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;PIÊN;4119103;4119103;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;RIO NEGRO;4122305;4122305;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Masculino;1;1;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;CERRO AZUL;4105201;4105201;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;CURITIBA;4106902;4106902;387;47
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;PINHAIS;4119152;4119152;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;RIO NEGRO;4122305;4122305;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 18 a 19 anos;5;5;Feminino;2;2;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;BOCAIÚVA DO SUL;4103107;4103107;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;CAMPO DO TENENTE;4104105;4104105;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;CAMPO LARGO;4104204;4104204;36;6
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;CURITIBA;4106902;4106902;1434;163
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;FAZENDA RIO GRANDE;4107652;4107652;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;ITAPERUÇU;4111258;4111258;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;MANDIRITUBA;4114302;4114302;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;PIÊN;4119103;4119103;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;RIO BRANCO DO SUL;4122206;4122206;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;RIO NEGRO;4122305;4122305;66;8
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;SÃO JOSÉ DOS PINHAIS;4125506;4125506;45;6
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Masculino;1;1;TUNAS DO PARANÁ;4127882;4127882;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;CAMPO DO TENENTE;4104105;4104105;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;CAMPO LARGO;4104204;4104204;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;COLOMBO;4105805;4105805;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;CURITIBA;4106902;4106902;1144;136
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;FAZENDA RIO GRANDE;4107652;4107652;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;ITAPERUÇU;4111258;4111258;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;PIÊN;4119103;4119103;57;6
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;RIO BRANCO DO SUL;4122206;4122206;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;RIO NEGRO;4122305;4122305;97;11
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;SÃO JOSÉ DOS PINHAIS;4125506;4125506;49;6
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 20 a 24 anos;6;6;Feminino;2;2;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;BALSA NOVA;4102307;4102307;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;CAMPO DO TENENTE;4104105;4104105;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;CAMPO LARGO;4104204;4104204;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;CERRO AZUL;4105201;4105201;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;COLOMBO;4105805;4105805;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;CONTENDA;4106209;4106209;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;CURITIBA;4106902;4106902;1449;170
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;FAZENDA RIO GRANDE;4107652;4107652;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;ITAPERUÇU;4111258;4111258;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;PIÊN;4119103;4119103;74;8
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;PINHAIS;4119152;4119152;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;QUATRO BARRAS;4120804;4120804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;RIO NEGRO;4122305;4122305;146;15
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;SÃO JOSÉ DOS PINHAIS;4125506;4125506;53;10
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Masculino;1;1;DOUTOR ULYSSES;4128633;4128633;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;CAMPO DO TENENTE;4104105;4104105;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;CAMPO LARGO;4104204;4104204;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;CERRO AZUL;4105201;4105201;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;CONTENDA;4106209;4106209;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;CURITIBA;4106902;4106902;1483;171
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;PIÊN;4119103;4119103;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;PINHAIS;4119152;4119152;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;QUATRO BARRAS;4120804;4120804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;RIO BRANCO DO SUL;4122206;4122206;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;RIO NEGRO;4122305;4122305;62;6
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;SÃO JOSÉ DOS PINHAIS;4125506;4125506;87;11
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;TUNAS DO PARANÁ;4127882;4127882;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 25 a 29 anos;7;7;Feminino;2;2;DOUTOR ULYSSES;4128633;4128633;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;CAMPO LARGO;4104204;4104204;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;COLOMBO;4105805;4105805;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;CURITIBA;4106902;4106902;1543;183
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;FAZENDA RIO GRANDE;4107652;4107652;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;ITAPERUÇU;4111258;4111258;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;MANDIRITUBA;4114302;4114302;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;PINHAIS;4119152;4119152;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;RIO BRANCO DO SUL;4122206;4122206;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;RIO NEGRO;4122305;4122305;94;12
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;SÃO JOSÉ DOS PINHAIS;4125506;4125506;53;8
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Masculino;1;1;TUNAS DO PARANÁ;4127882;4127882;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;BOCAIÚVA DO SUL;4103107;4103107;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;CAMPO LARGO;4104204;4104204;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;COLOMBO;4105805;4105805;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;CURITIBA;4106902;4106902;1342;157
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;LAPA;4113205;4113205;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;MANDIRITUBA;4114302;4114302;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;PIÊN;4119103;4119103;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;PIRAQUARA;4119509;4119509;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;QUITANDINHA;4121208;4121208;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;RIO BRANCO DO SUL;4122206;4122206;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;RIO NEGRO;4122305;4122305;75;7
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;SÃO JOSÉ DOS PINHAIS;4125506;4125506;91;11
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;TIJUCAS DO SUL;4127601;4127601;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 30 a 34 anos;8;8;Feminino;2;2;TUNAS DO PARANÁ;4127882;4127882;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 35 a 39 anos;9;9;Masculino;1;1;AGUDOS DO SUL;4100301;4100301;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 35 a 39 anos;9;9;Masculino;1;1;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 35 a 39 anos;9;9;Masculino;1;1;ARAUCÁRIA;4101804;4101804;X;X
9032;Unidade da Federação;42;Santa Catarina;6;2010;8030;31/07/2010;De 35 a 39 anos;9;9;Masculino;1;1;BOCAIÚVA DO SUL;4103107;4103107;X;X
