Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Sexo;Sexo (código);Sexo (ordem);Emigrante, nascimento, ano;Emigrante, nascimento, ano (código);Emigrante, nascimento, ano (ordem);Emigrante, ano da partida, classe;Emigrante, ano da partida, classe (código);Emigrante, ano da partida, classe (ordem);Frequência;Observações
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Feminino;2;2;1990;122;122;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1930;62;62;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1931;63;63;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1935;67;67;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1942;74;74;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1947;79;79;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1948;80;80;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1949;81;81;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1950;82;82;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1950;82;82;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1951;83;83;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1952;84;84;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1954;86;86;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1955;87;87;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1955;87;87;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1956;88;88;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1957;89;89;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1959;91;91;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1959;91;91;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1959;91;91;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1959;91;91;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1960;92;92;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1960;92;92;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1960;92;92;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1961;93;93;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1962;94;94;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1963;95;95;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1963;95;95;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1963;95;95;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1963;95;95;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1963;95;95;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1964;96;96;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1964;96;96;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1964;96;96;2009;141;141;104;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1964;96;96;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1965;97;97;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1965;97;97;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1965;97;97;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1965;97;97;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1966;98;98;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1966;98;98;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1968;100;100;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1968;100;100;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1968;100;100;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1969;101;101;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1970;102;102;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1970;102;102;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1970;102;102;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1970;102;102;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1973;105;105;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1973;105;105;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1973;105;105;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1973;105;105;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1974;106;106;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1974;106;106;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1974;106;106;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1974;106;106;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1974;106;106;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1974;106;106;2010;142;142;163;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2002;134;134;151;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2006;138;138;139;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2010;142;142;230;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2004;136;136;150;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2010;142;142;171;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2009;141;141;312;14
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2007;139;139;115;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2010;142;142;167;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2009;141;141;123;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2010;142;142;134;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2009;141;141;119;9
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2010;142;142;158;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2007;139;139;152;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2008;140;140;180;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2010;142;142;136;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2009;141;141;147;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2010;142;142;297;15
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2009;141;141;228;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2010;142;142;236;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2009;141;141;206;9
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2010;142;142;95;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2009;141;141;154;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1988;120;120;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1988;120;120;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1988;120;120;2010;142;142;153;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2010;142;142;112;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1990;122;122;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1990;122;122;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1990;122;122;2010;142;142;201;9
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1991;123;123;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1991;123;123;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1991;123;123;2010;142;142;138;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1992;124;124;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1993;125;125;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1994;126;126;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1994;126;126;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1994;126;126;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1995;127;127;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1995;127;127;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1997;129;129;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1997;129;129;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;1998;130;130;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;2000;132;132;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Masculino;1;1;2000;132;132;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1930;62;62;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1931;63;63;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1935;67;67;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1942;74;74;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1944;76;76;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1947;79;79;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1948;80;80;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1948;80;80;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1949;81;81;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1950;82;82;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1950;82;82;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1951;83;83;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1951;83;83;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1953;85;85;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1954;86;86;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1954;86;86;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1955;87;87;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1955;87;87;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1955;87;87;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1956;88;88;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1956;88;88;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1957;89;89;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1958;90;90;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1958;90;90;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1958;90;90;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1958;90;90;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1958;90;90;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1959;91;91;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1959;91;91;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1959;91;91;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1960;92;92;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1960;92;92;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1960;92;92;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1960;92;92;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1961;93;93;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1961;93;93;2009;141;141;X;X
